Volt,Curr,SOC
22.58832,43.20301,0.01051381
22.61506,42.49721,0.01051219
22.59038,46.12239,0.01049832
22.57683,49.25883,0.01046878
22.62873,41.47897,0.01046573
22.68192,35.18459,0.01045136
22.63031,39.49202,0.01043334
22.67584,39.50855,0.01046092
22.70088,35.75466,0.01047061
22.61014,42.55222,0.0104808
22.58108,49.26847,0.01045077
22.60819,41.8402,0.01045077
22.64496,39.1931,0.01044072
22.53212,50.80311,0.01044128
22.55556,49.60601,0.01043155
22.54316,48.50203,0.01044577
22.57476,46.18624,0.01045066
22.5933,46.4786,0.01045066
22.65651,42.18075,0.01048107
22.61099,40.47097,0.01044724
22.6057,41.77715,0.01042694
22.48532,53.06721,0.0104463
22.55963,52.01436,0.01040331
22.66715,40.40491,0.01042656
22.65329,39.3688,0.01042285
22.62606,41.89201,0.01041891
22.58321,43.89375,0.01041891
22.66241,38.93467,0.01042475
22.62673,40.78158,0.01041429
22.59294,43.36586,0.01042939
22.63111,42.69519,0.01044585
22.62521,40.98441,0.01043743
22.60211,42.1179,0.01043743
22.65651,39.10415,0.01044421
22.61214,40.00974,0.01044421
22.59249,41.83041,0.01046721
22.58589,46.72076,0.01044484
22.61549,44.47626,0.01044484
22.59944,41.588,0.01044484
22.51715,48.91085,0.01046925
22.46256,55.38514,0.01047719
22.50414,51.35776,0.0104843
22.57525,48.09301,0.0104843
22.56352,49.11486,0.0104843
22.52116,49.75842,0.01049851
22.51538,48.37473,0.01052923
22.59889,46.20773,0.01056017
22.58813,46.6033,0.0105798
22.5888,46.99445,0.01060061
22.53495,45.21901,0.01060061
22.53819,47.69144,0.01061514
22.53465,49.86283,0.01060907
22.54164,51.40154,0.01058231
22.56346,46.57358,0.01057727
22.54456,49.19739,0.01057322
22.52316,51.20997,0.01056996
22.46634,52.80169,0.01060451
22.52739,50.61035,0.01059797
22.5634,47.25749,0.01060386
22.51569,49.4263,0.01062198
22.48487,50.8385,0.01065181
22.57294,47.72435,0.01067812
22.57944,46.82819,0.01069715
22.55677,49.6287,0.01069715
22.5338,48.59636,0.01069715
22.56607,45.12844,0.01068196
22.61743,43.46204,0.01070059
22.59828,44.17968,0.01070537
22.51575,51.33587,0.01070692
22.55878,50.48389,0.01070692
22.54486,48.70483,0.01071238
22.49782,50.18591,0.01074597
22.58175,47.57565,0.01077008
22.57956,46.24889,0.01077481
22.50912,50.49976,0.01079383
22.50797,53.75668,0.01077797
22.50213,53.19204,0.01077593
22.47685,50.94211,0.01082036
22.56875,47.49102,0.01083418
22.52205,47.16022,0.01083418
22.5321,46.99866,0.01081245
22.56729,46.59165,0.01082306
22.57525,46.89947,0.0108424
22.57112,46.75851,0.01085322
22.53459,49.13695,0.0108542
22.5214,49.87789,0.01085981
22.50524,47.85765,0.01085981
22.51812,48.94217,0.0108703
22.53112,51.32663,0.01084279
22.48518,52.00613,0.01085586
22.5149,46.70691,0.01085586
22.55963,46.84806,0.01086832
22.49727,52.28363,0.01086102
22.51301,51.83053,0.01084488
22.55847,48.7468,0.01086949
22.51034,49.69978,0.01088419
22.52012,51.30415,0.01087105
22.51392,49.703,0.01087105
22.51471,47.13179,0.01087105
22.58248,45.60032,0.0108899
22.58412,45.33527,0.01090439
22.59465,44.56682,0.01091843
22.57355,43.75841,0.01090221
22.55969,46.68783,0.01090558
22.07395,75.7905,0.01105959
21.95117,99.54816,0.0110541
22.37091,60.60104,0.01105977
22.4374,47.13681,0.01097828
22.1873,64.07175,0.01110517
22.19733,76.03547,0.01107721
22.34642,66.19884,0.01107721
22.43917,58.33645,0.01113273
22.45023,58.67077,0.01119259
22.48086,56.19676,0.01124507
22.56309,45.62,0.01125441
22.5305,44.08067,0.01121559
22.47679,47.85526,0.01117307
22.41996,52.03505,0.01117307
22.38009,55.96383,0.0112065
22.41644,57.52182,0.01118419
22.37547,57.26821,0.01120645
22.38197,58.19469,0.01120924
22.39341,56.07559,0.01122303
22.38495,55.73774,0.01122303
22.38538,54.57291,0.01122303
22.3751,56.57647,0.01123737
22.43552,55.61525,0.01127163
22.46882,53.75105,0.01131164
22.47873,52.85289,0.01134467
22.44111,54.90042,0.01135874
22.41522,54.15129,0.01135874
22.39553,55.14318,0.01138352
22.4385,54.79037,0.01139915
22.45497,54.51971,0.01142465
22.42008,55.22892,0.01142836
22.42099,54.83274,0.01142836
22.47824,52.08886,0.01144709
22.49288,52.49829,0.01148066
22.53216,48.63958,0.0115039
22.4938,46.99666,0.01146985
22.46123,51.28929,0.01146985
22.42725,53.99984,0.01148312
22.49824,52.50813,0.01148312
22.53781,46.64526,0.01148987
22.45485,47.42054,0.01148987
22.46074,50.05972,0.01148987
22.53866,46.87738,0.01151249
22.54267,46.39066,0.01152978
22.48779,49.61886,0.01153187
22.52778,49.11325,0.01156195
22.50298,48.02976,0.01155224
22.54383,47.02979,0.01157144
22.47046,46.72561,0.01157144
22.54966,43.43613,0.01156339
22.51143,44.90376,0.01153691
22.50244,47.35709,0.01154094
22.58935,41.23741,0.01155275
22.55458,41.88177,0.01153709
22.55027,45.06017,0.01155423
22.5727,43.78893,0.01157571
22.59566,39.60379,0.01156985
22.56808,40.22821,0.01154603
22.52219,44.39072,0.01156379
22.53884,46.78562,0.01153727
22.58163,42.39801,0.01155201
22.57963,38.95977,0.01152541
22.51921,44.68368,0.0115423
22.52665,48.15059,0.01151215
22.53623,46.81855,0.01149251
22.47332,47.71933,0.01152512
22.36368,55.90099,0.01156652
22.45327,53.36071,0.0115446
22.58497,44.42405,0.01158934
22.54109,45.99669,0.0116026
22.60333,40.10752,0.01160796
22.59324,34.56424,0.01154306
22.5352,41.1083,0.01154306
22.595,40.71534,0.01156354
22.62558,38.77464,0.01158812
22.62624,37.79515,0.01159858
22.54832,39.47783,0.01159858
22.56072,44.33369,0.01157268
22.52456,45.04762,0.01157714
22.54304,46.49507,0.01154803
22.46682,50.72385,0.01154938
22.49429,47.26834,0.01156207
22.57914,43.39698,0.01158885
22.51101,48.13578,0.01157887
22.45059,54.3669,0.01155965
22.50619,50.79598,0.01153044
22.42494,53.2336,0.01155567
22.46196,53.84202,0.01153557
22.42379,54.31911,0.01154932
22.41248,56.18612,0.01155118
22.35602,58.39729,0.01158152
22.32885,61.10041,0.01160278
22.41741,56.67284,0.01158572
22.44561,52.04761,0.01157625
22.42245,53.04626,0.01157625
22.44597,50.66582,0.01155693
22.45035,51.64189,0.01155546
22.39881,55.05121,0.011568
22.41801,56.30901,0.01154699
22.425,53.39745,0.01154699
22.49606,50.2719,0.01157343
22.45065,49.64476,0.01154635
22.44919,49.46284,0.01152053
22.46731,50.74614,0.01152973
22.44257,53.21653,0.01151859
22.45898,52.35672,0.01151859
22.45302,52.13525,0.01151859
22.43035,48.5272,0.01151859
22.45138,48.38476,0.01149016
22.50748,48.63355,0.01152145
22.52201,44.39674,0.01151554
22.50627,44.18249,0.01149367
22.49818,47.50668,0.01150361
22.50888,49.00181,0.01150361
22.55312,46.28608,0.01154425
22.54061,44.98207,0.01155238
22.49678,46.1489,0.01155238
22.47934,47.06754,0.01155238
22.48299,47.46793,0.01156491
22.51435,46.34829,0.01157162
22.51034,45.53847,0.01156474
22.53556,45.13607,0.01157817
22.4402,48.33176,0.01162134
22.52711,45.80894,0.01163906
22.56382,43.87146,0.01166699
22.4619,47.55769,0.01169865
22.39504,51.91056,0.01173985
22.45643,51.64088,0.01171977
22.51095,49.60782,0.01171977
22.55096,44.8167,0.01174244
22.50037,45.32422,0.01171971
22.41662,52.36415,0.01173978
22.46755,48.96768,0.01174612
22.53793,45.03989,0.01176342
22.48791,47.94101,0.01176385
22.48505,48.82571,0.01175718
22.49599,48.16599,0.01175718
22.53428,43.24156,0.01174602
22.62357,36.62933,0.01174758
22.59543,36.81024,0.01172463
22.57574,38.65556,0.01170747
22.51903,41.62635,0.01170747
22.51113,47.83298,0.01167603
22.50112,47.80835,0.01165954
22.54425,45.88645,0.01165954
22.45959,50.13351,0.01166478
22.46275,51.04151,0.01165632
22.49466,45.70815,0.01165632
22.5231,43.08333,0.01163668
22.54407,43.24618,0.01164165
22.52012,45.24892,0.0116452
22.58999,41.51895,0.01167277
22.60631,38.76279,0.01168089
22.54176,40.66373,0.01164818
22.49873,48.26529,0.01163297
22.48195,48.61729,0.01163216
22.56279,43.22589,0.01164971
22.6088,37.43412,0.01164432
22.52678,41.5127,0.01164432
22.53884,44.61842,0.01162993
22.53088,41.0093,0.01162993
22.54431,40.93159,0.01161282
22.51441,46.69386,0.01159257
22.44828,51.45153,0.01158599
22.48524,50.72043,0.01155401
22.53151,45.88806,0.01155401
22.44275,52.83944,0.01154722
22.37432,56.70036,0.01156381
22.44166,49.90921,0.01158793
22.53112,42.31388,0.0115692
22.53738,41.51149,0.01155088
22.44312,47.9653,0.01158443
22.43534,51.02132,0.01158662
22.49818,47.49423,0.01160527
22.5104,48.10907,0.01160527
22.4529,50.99934,0.01159961
22.42227,52.44166,0.01160786
22.46372,49.6032,0.01160679
22.47296,47.27657,0.01159114
22.47445,47.23495,0.01157904
22.46117,46.26575,0.01157904
22.5141,46.8818,0.01160759
22.48919,45.09531,0.01158883
22.49137,43.92849,0.01156268
22.49143,48.26027,0.01156268
22.49466,47.20428,0.01156268
22.58108,39.59286,0.01157157
22.53775,37.74937,0.01151871
22.5152,45.75734,0.01151871
22.50888,48.65002,0.01151871
22.53927,42.23216,0.01151383
22.50043,41.02998,0.01151383
22.44579,49.82769,0.01151464
22.47154,51.61143,0.0114722
22.49976,46.58703,0.0114722
22.55294,42.07694,0.01148
22.54042,43.01365,0.01148483
22.50627,44.40056,0.01148483
22.53483,44.82323,0.01150515
22.48177,44.21121,0.01150515
22.52863,43.30963,0.0115066
22.51861,44.21899,0.01150821
22.54954,41.01814,0.01150405
22.54188,41.68578,0.01150062
22.45709,46.52659,0.01153059
22.46573,45.78746,0.0115554
22.5369,40.37679,0.01154281
22.56832,41.49001,0.01157359
22.54481,41.35161,0.01157581
22.55027,42.97149,0.0116002
22.50304,45.28707,0.01159884
22.55039,42.18958,0.0116106
22.42294,46.176,0.01167641
22.52541,44.07447,0.01167641
22.50365,46.73803,0.0116528
22.48584,46.00573,0.0116577
22.47904,46.27872,0.01166517
22.4825,45.68104,0.01167464
22.55793,41.80124,0.01169482
22.58777,37.64014,0.01169405
22.51283,40.64164,0.01169405
22.49648,46.56213,0.01167624
22.53653,42.98092,0.01168939
22.55582,41.51426,0.01170233
22.53222,43.16104,0.01170233
22.50699,47.5366,0.01167252
22.56905,40.88682,0.01168276
22.57847,37.75399,0.01166596
22.50961,43.54878,0.01168106
22.45023,49.05603,0.01168903
22.51909,46.62217,0.01165799
22.50639,43.49456,0.01165799
22.5465,43.99515,0.01168412
22.48657,47.14725,0.01168386
22.49071,45.76558,0.01169483
22.52468,43.36184,0.01169116
22.50493,43.96001,0.01169116
22.4935,45.15897,0.0117012
22.50389,43.81383,0.0117012
22.53009,42.95823,0.01170515
22.5468,42.05947,0.01171422
22.51812,43.61906,0.01171205
22.45503,45.71477,0.01174976
22.49879,46.30592,0.01173389
22.5011,46.51073,0.01171632
22.49004,44.81737,0.01171632
22.50256,44.07085,0.01171632
22.47223,44.84231,0.01174305
22.51228,45.51619,0.01174305
22.53161,44.93347,0.01174305
22.51544,41.34504,0.01171399
22.59099,37.9586,0.01172327
22.52482,41.31324,0.01170595
22.44038,48.02735,0.0117258
22.45856,49.95821,0.01170425
22.53975,44.47264,0.01173793
22.49107,45.24049,0.01174682
22.5747,39.26438,0.01175192
22.53228,41.40166,0.01174004
22.4075,51.90011,0.01175134
22.51935,48.60216,0.01175134
22.58607,38.95817,0.01175687
22.53204,41.98999,0.01174433
22.50408,42.77551,0.01174433
22.55519,38.82724,0.01172551
22.57659,39.38425,0.01173591
22.45254,46.6296,0.01176362
22.46668,48.12248,0.01175708
22.60436,34.37257,0.01174017
22.60114,34.07419,0.01171994
22.53435,43.68171,0.011694
22.60059,37.46243,0.01170952
22.57683,35.02617,0.0116737
22.52419,41.68559,0.01168001
22.54279,42.03522,0.01166414
22.57981,39.03166,0.01167919
22.54225,41.52535,0.01167452
22.48797,44.41662,0.01168975
22.50377,43.51364,0.01169751
22.58163,39.52261,0.01172009
22.53775,38.11783,0.01172009
22.48834,42.54982,0.01174892
22.52915,43.26409,0.01172707
22.50955,45.78967,0.01169958
22.52231,45.45735,0.01166849
22.52237,44.7144,0.01165069
22.50347,43.20963,0.01166982
22.51167,40.39466,0.01166982
22.55313,42.48978,0.01169879
22.48957,45.37915,0.01170236
22.53422,45.00717,0.01170236
22.5296,42.17673,0.01169601
22.45406,46.56836,0.01172382
22.55774,43.84716,0.01172382
22.58947,39.18928,0.01173897
22.53046,39.06619,0.01173897
22.47715,42.85246,0.01178368
22.59281,40.48803,0.01182822
22.63226,33.28887,0.0118227
22.6215,33.09651,0.011806
22.53283,41.6908,0.01180791
22.49642,44.26924,0.01181505
22.52833,44.9152,0.01178414
22.56516,39.62441,0.01178603
22.55231,38.7281,0.01176578
22.49751,42.88575,0.01178809
22.44701,50.38329,0.01177137
22.53119,44.02547,0.01177137
22.57191,35.93618,0.01173937
22.55094,38.1114,0.01171712
22.45776,46.63281,0.01172939
22.40482,50.57331,0.01174582
22.47946,47.97976,0.01171825
22.48341,47.45247,0.01169745
22.40732,50.64453,0.01171627
22.43917,51.31118,0.01169493
22.47764,47.69864,0.01169493
22.43637,46.41354,0.01169493
22.47255,48.9154,0.01169493
22.47363,46.21315,0.01168908
22.45904,47.93297,0.01168882
22.40811,49.02089,0.01172419
22.51435,46.43824,0.01176551
22.50159,43.17168,0.01175223
22.45983,47.85245,0.01175092
22.39996,49.90299,0.01178314
22.40887,47.66511,0.01182617
22.4935,45.13065,0.01184123
22.54012,41.86911,0.01186119
22.46822,46.63482,0.01185896
22.34933,56.1062,0.0118632
22.38519,54.17172,0.01185469
22.46785,44.53188,0.01183229
22.37538,50.44525,0.01187184
22.33031,59.73821,0.01184395
22.44178,49.10884,0.01185351
22.53514,41.8655,0.01186846
22.48676,44.35337,0.01186325
22.42695,48.08116,0.01188209
22.49794,43.54376,0.0118823
22.53799,38.87133,0.01186807
22.49192,41.80586,0.01184583
22.38677,49.02169,0.01188261
22.37936,53.36713,0.01187197
22.43497,50.68027,0.01184107
22.52802,43.00442,0.01186875
22.46646,43.96021,0.01184492
22.40057,47.77956,0.01188395
22.54421,41.47678,0.01191549
22.65232,29.37675,0.01190805
22.64794,27.69749,0.01187924
22.56826,32.98828,0.01183991
22.63013,30.88694,0.01184181
22.55209,37.98531,0.01184181
22.45971,48.56127,0.01180523
22.49551,42.18894,0.01181177
22.58072,33.39027,0.01178889
22.60388,33.31016,0.01179064
22.66313,28.47979,0.01179423
22.5916,34.09186,0.01179222
22.48396,44.69231,0.01177772
22.37583,52.92236,0.01177616
22.37705,51.83425,0.01178568
22.43136,48.14836,0.01178341
22.50943,43.71664,0.01178341
22.54389,41.74382,0.01181549
22.59883,37.18855,0.01184322
22.62527,29.66951,0.0118079
22.6762,27.88885,0.01180666
22.68253,27.93764,0.01181206
22.55528,36.49167,0.011832
22.46463,44.5873,0.01184384
22.40786,50.6885,0.01183919
22.41887,53.02819,0.01179933
22.40708,52.53624,0.0117829
22.48797,45.27884,0.01177364
22.5262,41.28239,0.01177313
22.49524,41.5397,0.01177313
22.51046,43.42308,0.01177313
22.53064,39.37281,0.01175817
22.48846,41.63077,0.01175817
22.3982,50.67084,0.01176572
22.40458,50.88308,0.01176369
22.44464,46.11898,0.01177691
22.50429,42.6713,0.01178365
22.4749,43.20321,0.01176772
22.42993,46.13604,0.01179072
22.48815,45.85453,0.01179072
22.50377,43.77507,0.0118091
22.45752,47.19163,0.0117993
22.46062,48.54601,0.01177338
22.49077,45.03367,0.01178447
22.55839,37.75713,0.01177683
22.51544,39.24832,0.01174686
22.44239,48.72833,0.01173604
22.45466,47.37355,0.01173044
22.47873,46.14568,0.01171679
22.45333,44.49212,0.01171679
22.46384,44.97725,0.01172699
22.44365,48.86922,0.01171179
22.42488,48.66648,0.01171886
22.50706,43.74154,0.01173576
22.4588,44.7644,0.01173576
22.43746,47.12717,0.01174623
22.51824,43.73612,0.01177565
22.49405,41.0601,0.01174824
22.52064,38.04605,0.01171727
22.49204,41.58961,0.01170367
22.38051,51.38667,0.01171207
22.348,54.35686,0.0117169
22.48189,46.86814,0.0117169
22.48755,45.37783,0.0117384
22.41978,48.35806,0.01175104
22.39955,47.36391,0.01179127
22.42701,49.12269,0.01177988
22.3807,50.59333,0.01179741
22.42744,47.19786,0.01179741
22.57902,37.79133,0.01182828
22.57276,35.16933,0.01181906
22.42914,47.8904,0.0118204
22.23207,59.49672,0.01187728
22.39644,51.24551,0.01186222
22.49612,44.0835,0.01188844
22.53441,41.1356,0.01191322
22.5493,39.59409,0.01193052
22.56729,37.27268,0.01193581
22.55051,38.33529,0.01193638
22.46769,41.88931,0.01193638
22.50505,39.02423,0.01190835
22.39115,50.53389,0.01191006
22.36805,51.0154,0.01192763
22.47502,43.3777,0.01192787
22.51022,40.99083,0.01193432
22.44537,48.41569,0.01190683
22.47375,45.88726,0.01190683
22.43487,42.70721,0.01190683
22.39699,49.23956,0.01191451
22.35772,53.27196,0.01191271
22.45679,45.99649,0.01192575
22.49897,40.10733,0.01191048
22.49113,42.83374,0.01192077
22.40653,48.12132,0.01193231
22.40752,48.76547,0.01193381
22.52499,40.21495,0.01194693
22.51927,40.73923,0.01195831
22.41388,47.00047,0.01197728
22.45102,43.46204,0.01197728
22.44512,45.55714,0.01197662
22.37432,50.94312,0.01198193
22.43169,50.41722,0.01193877
22.37936,47.92302,0.01197943
22.3993,48.61849,0.01198695
22.48019,43.07891,0.01199419
22.54468,39.9764,0.01202561
22.51593,38.46461,0.01200792
22.35432,50.67505,0.01203653
22.30041,59.87154,0.01200733
22.41859,46.59642,0.01200733
22.52341,39.29932,0.01201135
22.39711,48.84941,0.01201882
22.36252,52.59065,0.01201536
22.36228,48.23075,0.01206151
22.48651,43.40702,0.0120846
22.46943,44.35076,0.01209847
22.38895,50.73239,0.01208999
22.2606,57.14131,0.01213033
22.37638,51.00135,0.01212516
22.33566,51.6941,0.01215097
22.30302,58.19248,0.01212929
22.32891,54.77111,0.0121259
22.49764,44.49392,0.01216979
22.46256,41.58479,0.01214048
22.41724,42.89753,0.01208889
22.44378,45.24471,0.01209729
22.39425,49.91604,0.01208382
22.38969,49.28775,0.01208392
22.48232,40.20671,0.0120679
22.50146,39.61276,0.0120658
22.40823,47.87093,0.01206157
22.39881,49.51266,0.01204838
22.34532,49.74516,0.01208464
22.3807,47.31251,0.0121092
22.42731,45.13647,0.01210761
22.43898,46.7294,0.01213512
22.37073,50.12527,0.01213739
22.35797,51.09211,0.01214023
22.37247,50.63668,0.01213423
22.29299,54.56469,0.01215887
22.33694,52.38584,0.01216304
22.34362,49.45822,0.01216304
22.29944,54.12815,0.01217663
22.30381,54.85624,0.01217557
22.34277,51.05395,0.01217557
22.38665,48.43014,0.01218172
22.33657,52.10493,0.01218156
22.18438,62.24275,0.01220816
22.14348,66.10326,0.01222429
22.2138,63.68206,0.01219964
22.26011,60.91006,0.01216762
22.29147,55.91986,0.01216685
22.21289,63.74872,0.01215197
22.18358,64.69958,0.01215618
22.32989,52.86012,0.01215491
22.54018,36.43676,0.01216379
22.57586,32.91619,0.01216439
22.49885,37.10923,0.01214067
22.28661,49.63994,0.01221617
22.27117,58.56576,0.01219185
22.23653,58.61812,0.01220344
22.29366,55.78111,0.01219207
22.24528,55.70621,0.01222853
22.21179,58.51596,0.01225801
22.32527,53.84965,0.01228598
22.40039,48.13558,0.01231387
22.44312,42.58797,0.01231315
22.45236,43.29065,0.01232923
22.45041,43.38312,0.01234177
22.41674,42.10365,0.01230609
22.38422,46.56775,0.01229742
22.36836,50.42727,0.01227521
22.33894,51.05737,0.01227694
22.2798,55.18113,0.01228631
22.26631,56.77405,0.01228841
22.35046,50.65363,0.01229499
22.39042,47.18641,0.01229799
22.38112,45.60734,0.01227374
22.37529,48.35364,0.01227957
22.30205,53.17477,0.01228779
22.35456,49.01667,0.01228229
22.38921,46.65309,0.01228293
22.35417,48.19009,0.01228293
22.39863,45.91898,0.01228626
22.41528,44.12165,0.01228398
22.37358,45.85975,0.01226313
22.3917,46.981,0.01227546
22.39601,47.74563,0.01227546
22.28552,52.25552,0.01230762
22.35646,51.71518,0.01227441
22.40634,45.55293,0.012278
22.42616,45.75915,0.0123018
22.28917,52.03786,0.01233767
22.3559,49.3008,0.01233674
22.37474,47.75266,0.01233727
22.35718,50.38972,0.01232289
22.39006,47.72053,0.01233484
22.41576,46.23521,0.01235167
22.37127,47.29665,0.01235167
22.32429,49.34839,0.01238452
22.3525,50.21904,0.01237555
22.39182,50.36543,0.01237555
22.35857,49.61525,0.01237702
22.31682,50.92525,0.01240203
22.3853,47.19011,0.01240186
22.36751,48.8474,0.01240429
22.39553,48.53838,0.01242885
22.34034,48.46347,0.01242885
22.29403,51.51217,0.0124632
22.31481,52.53443,0.01246054
22.38252,48.93153,0.012484
22.42251,45.38049,0.01249949
22.43631,43.62147,0.01250472
22.36106,46.98923,0.01250472
22.39297,45.29089,0.01249256
22.41668,44.98749,0.012501
22.40641,46.27138,0.0125134
22.32837,48.85202,0.01254568
22.2578,53.72295,0.01258135
22.37727,49.14186,0.01258135
22.372,46.11536,0.01256435
22.39717,47.20549,0.01258642
22.31876,48.23276,0.01262903
22.30825,49.10241,0.01266409
22.33773,51.0409,0.01264296
22.38118,50.06724,0.01264296
22.34823,50.33146,0.01263174
22.38058,48.38998,0.01264837
22.40768,44.84974,0.01264575
22.3765,44.97082,0.01261597
22.30831,49.76042,0.01264795
22.32125,52.86012,0.01262598
22.35572,49.33393,0.01262598
22.33803,48.42345,0.01262598
22.30873,51.68807,0.01263137
22.27786,52.48383,0.01265525
22.35736,51.07946,0.01265525
22.34271,48.09241,0.01263777
22.32284,46.00954,0.01263777
22.34271,50.20358,0.01263777
22.39341,46.98531,0.0126637
22.40683,46.33784,0.01269012
22.36568,47.38902,0.01268619
22.34222,50.26161,0.01267737
22.30478,51.15174,0.0126944
22.34192,47.19143,0.0126944
22.33371,49.59958,0.01269556
22.30994,50.6514,0.01270624
22.30108,52.77699,0.01269822
22.30345,50.89211,0.01271165
22.31767,50.1825,0.01271798
22.36988,48.07674,0.01273639
22.36842,45.88083,0.01272429
22.37741,42.43697,0.01268181
22.43783,41.34202,0.01268996
22.42454,43.95773,0.01271524
22.38507,47.94603,0.01271524
22.38714,44.38008,0.01270118
22.35201,45.78927,0.01270118
22.32606,49.1763,0.01270841
22.36076,47.42677,0.0127028
22.33681,49.2528,0.01269883
22.31007,50.52513,0.01270538
22.36878,47.55648,0.01271949
22.39911,44.01423,0.01271752
22.35578,45.19692,0.01271752
22.33001,50.60818,0.01270075
22.35128,47.12296,0.01270075
22.32709,47.51591,0.01272487
22.33219,48.95342,0.01272318
22.38611,49.06734,0.01272318
22.35863,48.3948,0.01272318
22.3934,47.73198,0.01275653
22.34265,49.25662,0.0127579
22.30168,48.47472,0.01280649
22.29731,51.35675,0.01281667
22.37851,46.86875,0.01283027
22.39894,45.42623,0.01284337
22.38422,46.82016,0.01285722
22.36769,47.05087,0.01285612
22.35681,46.85429,0.01285612
22.32703,51.45053,0.01284
22.22875,55.85922,0.01286542
22.21702,57.37162,0.01287926
22.29933,52.85994,0.01286816
22.34222,49.83451,0.01288108
22.34265,49.41566,0.0128872
22.36508,48.37954,0.01290075
22.3641,46.93502,0.01289375
22.34502,45.75754,0.01285602
22.31147,49.83893,0.01286972
22.27537,52.35653,0.01288459
22.35566,49.93612,0.01288459
22.33317,48.25645,0.0128713
22.27057,52.13143,0.01289421
22.27361,52.61093,0.01290466
22.35462,49.32409,0.01293193
22.30618,49.67067,0.01293193
22.32364,50.02826,0.01293729
22.28333,48.61488,0.01293729
22.36155,47.97996,0.01296074
22.33846,47.37897,0.01295147
22.37134,45.37523,0.01295023
22.35462,45.02624,0.01292941
22.30083,47.64643,0.01292941
22.30958,48.90121,0.01293602
22.35316,47.48149,0.012954
22.359,47.75386,0.0129777
22.30855,50.33952,0.01297369
22.3091,49.3022,0.01298237
22.38611,45.99769,0.01300691
22.3728,44.75677,0.01299987
22.33779,47.3103,0.01299987
22.30548,47.41679,0.01299987
22.34818,47.64844,0.01299987
22.32514,50.04354,0.01298121
22.33475,51.51458,0.01293897
22.33882,48.53697,0.01293897
22.36939,46.14146,0.01294107
22.31244,49.09338,0.01295679
22.27759,51.53669,0.01297285
22.3782,48.4687,0.01301615
22.42786,42.5219,0.01302637
22.33602,46.26957,0.01302637
22.29147,49.32128,0.01305717
22.33451,47.51591,0.01305717
22.40774,43.78833,0.0130738
22.3797,44.91843,0.01307525
22.3486,47.15268,0.0130758
22.26187,49.37288,0.01313
22.33013,49.51967,0.01310969
22.35529,46.97417,0.01311893
22.32563,49.78412,0.01310452
22.35298,47.05148,0.01310862
22.39185,45.00857,0.01312329
22.3187,46.42057,0.01312329
22.30016,48.51488,0.01314719
22.35007,47.90828,0.01314719
22.35177,44.66481,0.01312503
22.36155,43.90218,0.01310639
22.30782,48.54761,0.01311521
22.29622,52.65832,0.01308315
22.31885,48.98256,0.01308028
22.3359,44.44915,0.01304332
22.3607,44.22245,0.01303296
22.33159,48.48677,0.01301692
22.30114,50.03632,0.01301315
22.27482,49.89897,0.01303619
22.31968,47.03662,0.01303619
22.28522,50.42495,0.01303726
22.33305,50.22768,0.01303726
22.33377,49.00503,0.01303726
22.32277,47.87896,0.01303018
22.337,46.93582,0.01302609
22.25652,49.83893,0.01306923
22.27707,51.34049,0.0130677
22.36275,49.10371,0.0130677
22.31518,47.28881,0.0130677
22.27822,49.48051,0.01309339
22.26728,51.43526,0.01310113
22.30618,50.58068,0.01310113
22.32393,49.15703,0.01311642
22.32514,44.96881,0.01307913
22.3406,45.97619,0.01307485
22.31937,47.83458,0.01307415
22.3094,47.64282,0.01307415
22.35213,46.50933,0.01308997
22.33754,47.39223,0.01310031
22.28782,50.65858,0.01309815
22.31512,49.03434,0.01309075
22.35964,47.13144,0.01311518
22.33748,45.88806,0.01309969
22.29603,49.03013,0.01311284
22.28479,49.03776,0.01313417
22.33882,47.43821,0.01314717
22.33833,47.97896,0.01316416
22.37231,47.0051,0.01319803
22.32837,46.19367,0.01319803
22.34492,45.45278,0.01318541
22.32199,46.31877,0.01318541
22.30861,50.31964,0.01316642
22.31512,49.76705,0.01315135
22.31718,50.02186,0.01313378
22.3407,47.84201,0.01314364
22.27725,48.24079,0.01318965
22.29974,51.35263,0.01316881
22.33043,51.68024,0.01316881
22.31973,47.59965,0.01315039
22.33657,44.86942,0.01311731
22.34447,46.58402,0.01311815
22.32958,50.59212,0.01311815
22.36307,47.24464,0.01313828
22.28259,47.98393,0.01313828
22.34161,44.32988,0.01310757
22.34508,46.125,0.01310722
22.38993,44.00398,0.0131228
22.361,45.4435,0.0131264
22.28704,51.89148,0.01311347
22.27822,51.6696,0.01311366
22.3148,49.53787,0.01310579
22.32879,49.17711,0.01310579
22.32776,47.06011,0.01309164
22.3108,47.31211,0.01309164
22.31627,47.98116,0.01309164
22.35505,47.10469,0.01311109
22.36021,44.85094,0.01310458
22.35248,45.86196,0.0131043
22.31098,47.06192,0.0131043
22.28035,49.60019,0.01312205
22.30983,49.19739,0.01311427
22.33457,47.9137,0.01311427
22.2998,50.24554,0.01310664
22.2637,51.99509,0.01311257
22.27921,50.18845,0.01312511
22.2829,49.19156,0.0131443
22.32867,47.91972,0.01315537
22.3246,48.91045,0.01315537
22.28284,50.38892,0.01316151
22.26114,49.49718,0.01319776
22.32107,48.33818,0.01320913
22.29767,49.11687,0.01321188
22.30771,51.17503,0.01321188
22.25537,49.14598,0.01321188
